timestamps,x,y,z,Unnamed: 4,Unnamed: 5,Unnamed: 6
2019-08-06 10:26:16.160,0.0356,-1.0009,-0.0637,19,0,30.6
2019-08-06 10:26:16.180,-0.2803,-1.1773,-0.0399,38,0,30.6
2019-08-06 10:26:16.200,-0.3001,-1.1224,-0.0757,19,0,30.6
2019-08-06 10:26:16.220,-0.1855,-0.7931,-0.1393,19,0,30.6
2019-08-06 10:26:16.240,-0.1065,-1.1459,-0.0637,19,0,30.6
2019-08-06 10:26:16.260,0.0001,-0.9029,-0.0041,0,0,30.6
2019-08-06 10:26:16.280,0.2054,-1.1185,-0.0518,0,0,30.6
2019-08-06 10:26:16.300,0.1817,-0.7382,-0.1154,0,0,30.6
2019-08-06 10:26:16.320,0.0514,-0.7892,-0.1512,0,0,30.6
2019-08-06 10:26:16.340,-0.1618,-0.6755,-0.1194,0,0,30.6
2019-08-06 10:26:16.360,-0.2171,-0.6206,0.0078,19,0,30.6
2019-08-06 10:26:16.380,-0.0315,-0.7225,0.1112,19,0,30.6
2019-08-06 10:26:16.400,0.2212,-0.9421,0.0317,38,0,30.6
2019-08-06 10:26:16.420,0.5529999999999999,-1.0989,0.0436,57,0,30.6
2019-08-06 10:26:16.440,0.4463,-1.2047,-0.0558,57,0,30.6
2019-08-06 10:26:16.460,0.4226,-1.3262,0.0118,57,0,30.6
2019-08-06 10:26:16.480,0.2686,-1.0793,-0.024,57,0,30.6
2019-08-06 10:26:16.500,0.1936,-1.0636,-0.0677,57,0,30.6
2019-08-06 10:26:16.520,0.0988,-0.9813,-0.0359,38,0,30.6
2019-08-06 10:26:16.540,-0.0197,-0.9813,-0.0478,38,0,30.6
2019-08-06 10:26:16.560,-0.1223,-1.1106,0.0078,19,0,30.6
2019-08-06 10:26:16.580,-0.0394,-1.0205,-0.02,19,0,30.6
2019-08-06 10:26:16.600,-0.0355,-1.1067,-0.0717,19,0,30.6
2019-08-06 10:26:16.620,-0.1658,-1.0479,-0.0637,19,0,30.6
2019-08-06 10:26:16.640,-0.0078,-0.9852,-0.0995,19,0,30.6
2019-08-06 10:26:16.660,-0.1618,-1.0165,-0.1115,19,0,30.6
2019-08-06 10:26:16.680,-0.1263,-1.0401,-0.1552,19,0,30.6
2019-08-06 10:26:16.700,-0.0355,-1.091,-0.1154,0,0,30.6
2019-08-06 10:26:16.720,-0.0671,-1.044,-0.0956,0,0,30.6
2019-08-06 10:26:16.740,-0.0789,-1.044,-0.191,0,0,30.6
2019-08-06 10:26:16.760,-0.15,-0.9577,-0.2546,0,0,30.6
2019-08-06 10:26:16.780,-0.0315,-0.9695,-0.2308,0,0,30.6
2019-08-06 10:26:16.800,0.0949,-0.9264,-0.1711,0,0,30.6
2019-08-06 10:26:16.820,0.0435,-0.8833,-0.1592,0,0,30.6
2019-08-06 10:26:16.840,-0.2843,-0.9225,-0.1512,0,0,30.6
2019-08-06 10:26:16.860,-0.3909,-0.946,-0.0995,0,0,30.6
2019-08-06 10:26:16.880,-0.3632,-0.9734,-0.0518,0,0,30.6
2019-08-06 10:26:16.900,-0.3395,-0.895,-0.0558,0,0,30.6
2019-08-06 10:26:16.920,-0.3672,-1.0283,-0.1473,0,0,30.6
2019-08-06 10:26:16.940,-0.4817,-1.0636,-0.2149,0,0,30.6
2019-08-06 10:26:16.960,-0.2408,-1.0126,-0.191,0,0,30.6
2019-08-06 10:26:16.980,0.0396,-1.0949,-0.2626,0,0,30.6
2019-08-06 10:26:17.000,0.2331,-0.9107,-0.2427,19,0,30.6
2019-08-06 10:26:17.020,0.2923,-0.5736,-0.0558,19,0,30.6
2019-08-06 10:26:17.040,0.4463,-0.9225,-0.0836,38,0,30.6
2019-08-06 10:26:17.060,0.4937,-1.1498,-0.0478,38,0,30.6
2019-08-06 10:26:17.080,0.2568,-0.9734,-0.0637,38,0,30.6
2019-08-06 10:26:17.100,0.0554,-1.2126,-0.1194,38,0,30.6
2019-08-06 10:26:17.120,-0.0829,-1.4752,-0.0399,38,0,30.6
2019-08-06 10:26:17.140,-0.1934,-1.1459,-0.0717,38,0,30.6
2019-08-06 10:26:17.160,-0.0592,-1.1381,-0.0797,19,0,30.6
2019-08-06 10:26:17.180,0.1186,-0.9029,-0.027999999999999997,19,0,30.6
2019-08-06 10:26:17.200,0.2528,-0.6441,-0.024,19,0,30.6
2019-08-06 10:26:17.220,0.1383,-0.55,-0.0717,19,0,30.6
2019-08-06 10:26:17.240,0.158,-1.0793,-0.0319,19,0,30.6
2019-08-06 10:26:17.260,0.2331,-1.2949,0.0237,19,0,30.6
2019-08-06 10:26:17.280,0.0791,-1.0949,-0.027999999999999997,19,0,30.6
2019-08-06 10:26:17.300,0.1343,-0.946,-0.0797,19,0,30.6
2019-08-06 10:26:17.320,0.1896,-0.9303,-0.0478,19,0,30.6
2019-08-06 10:26:17.340,0.158,-0.9381,-0.0598,19,0,30.6
2019-08-06 10:26:17.360,-0.5252,-0.9342,-0.2944,19,0,30.6
2019-08-06 10:26:17.380,0.1343,-0.9185,0.1351,19,0,30.6
2019-08-06 10:26:17.400,0.1699,-1.0205,-0.2069,19,0,30.6
2019-08-06 10:26:17.420,-0.0315,-1.091,-0.0916,19,0,30.6
2019-08-06 10:26:17.440,-0.1223,-1.0205,-0.1711,19,0,30.6
2019-08-06 10:26:17.460,-0.0631,-1.0009,-0.0797,19,0,30.6
2019-08-06 10:26:17.480,0.0238,-1.0636,-0.1632,19,0,30.6
2019-08-06 10:26:17.500,0.008,-1.2792,-0.1154,19,0,30.6
2019-08-06 10:26:17.520,0.008,-1.1185,-0.0797,19,0,30.6
2019-08-06 10:26:17.540,0.0791,-0.9421,0.0595,19,0,30.6
2019-08-06 10:26:17.560,-0.0829,-0.8911,-0.0439,19,0,30.6
2019-08-06 10:26:17.580,0.0317,-0.8519,0.0317,19,0,30.6
2019-08-06 10:26:17.600,0.0001,-0.9264,-0.016,19,0,30.6
2019-08-06 10:26:17.620,-0.0157,-0.9538,-0.0518,0,0,30.6
2019-08-06 10:26:17.640,-0.1065,-0.993,-0.0717,0,0,30.6
2019-08-06 10:26:17.660,-0.2566,-1.0009,-0.0677,0,0,30.6
2019-08-06 10:26:17.680,-0.2053,-1.0205,-0.0598,0,0,30.6
2019-08-06 10:26:17.700,-0.1184,-0.9891,-0.0757,0,0,30.6
2019-08-06 10:26:17.720,-0.0236,-1.0009,-0.0916,0,0,30.6
2019-08-06 10:26:17.740,0.0751,-1.0401,-0.0558,0,0,30.6
2019-08-06 10:26:17.760,0.32,-1.0087,-0.0677,0,0,30.6
2019-08-06 10:26:17.780,0.0317,-1.0165,-0.1592,0,0,30.6
2019-08-06 10:26:17.800,-0.1421,-0.9499,-0.2029,0,0,30.6
2019-08-06 10:26:17.820,-0.0829,-1.0283,-0.0916,0,0,30.6
2019-08-06 10:26:17.840,-0.0355,-1.0048,-0.1075,0,0,30.6
2019-08-06 10:26:17.860,-0.0908,-1.0322,-0.0637,0,0,30.6
2019-08-06 10:26:17.880,-0.0829,-1.0126,-0.0717,0,0,30.6
2019-08-06 10:26:17.900,-0.0157,-1.0087,-0.0995,0,0,30.6
2019-08-06 10:26:17.920,0.0277,-0.9813,-0.0916,0,0,30.6
2019-08-06 10:26:17.940,0.0712,-0.9734,-0.0876,0,0,30.6
2019-08-06 10:26:17.960,0.0396,-1.0048,-0.0995,0,0,30.6
2019-08-06 10:26:17.980,0.0001,-1.0244,-0.0717,0,0,30.6
2019-08-06 10:26:18.000,-0.0473,-1.0244,-0.0717,19,0,30.6
2019-08-06 10:26:18.020,-0.0434,-1.0244,-0.0518,0,0,30.6
2019-08-06 10:26:18.040,-0.0236,-1.0361,-0.0836,19,0,30.6
2019-08-06 10:26:18.060,-0.0197,-1.0165,-0.0677,0,0,30.6
2019-08-06 10:26:18.080,-0.0078,-1.0048,-0.0558,19,0,30.6
2019-08-06 10:26:18.100,0.0159,-1.0165,-0.0677,19,0,30.6
2019-08-06 10:26:18.120,0.0277,-1.0126,-0.0598,19,0,30.6
2019-08-06 10:26:18.140,0.0159,-0.9852,-0.0677,19,0,30.6
2019-08-06 10:26:18.160,0.0001,-0.9891,-0.0717,0,0,30.6
2019-08-06 10:26:18.180,-0.0118,-0.9734,-0.0518,19,0,30.6
2019-08-06 10:26:18.200,-0.0118,-0.9891,-0.0518,19,0,30.6
2019-08-06 10:26:18.220,0.004,-1.0087,-0.0439,0,0,30.6
2019-08-06 10:26:18.240,0.008,-1.0165,-0.0598,0,0,30.6
2019-08-06 10:26:18.260,0.0159,-1.0126,-0.0797,0,0,30.6
2019-08-06 10:26:18.280,0.0119,-1.0087,-0.0637,0,0,30.6
2019-08-06 10:26:18.300,0.0159,-0.9969,-0.0717,19,0,30.6
2019-08-06 10:26:18.320,0.008,-1.0165,-0.0558,0,0,30.6
2019-08-06 10:26:18.340,0.0159,-1.0048,-0.0757,19,0,30.6
2019-08-06 10:26:18.360,0.0159,-0.9891,-0.0757,19,0,30.6
2019-08-06 10:26:18.380,0.0317,-0.9891,-0.0677,19,0,30.6
2019-08-06 10:26:18.400,0.0396,-1.0126,-0.0757,19,0,30.6
2019-08-06 10:26:18.420,0.0277,-1.0048,-0.0717,0,0,30.6
2019-08-06 10:26:18.440,0.0356,-1.0048,-0.0637,19,0,30.6
2019-08-06 10:26:18.460,0.0514,-0.9969,-0.0797,19,0,30.6
2019-08-06 10:26:18.480,0.0712,-0.9969,-0.0518,19,0,30.6
2019-08-06 10:26:18.500,0.0712,-0.9969,-0.0836,19,0,30.6
2019-08-06 10:26:18.520,0.0712,-1.0009,-0.0836,19,0,30.6
2019-08-06 10:26:18.540,0.0554,-1.0126,-0.0836,19,0,30.6
2019-08-06 10:26:18.560,0.0435,-1.0048,-0.0956,0,0,30.6
2019-08-06 10:26:18.580,0.0435,-1.0048,-0.0916,0,0,30.6
2019-08-06 10:26:18.600,0.0593,-0.9852,-0.0916,0,0,30.6
2019-08-06 10:26:18.620,0.0593,-0.9852,-0.0836,0,0,30.6
2019-08-06 10:26:18.640,0.0593,-0.9813,-0.0757,0,0,30.6
2019-08-06 10:26:18.660,0.0514,-0.9852,-0.0637,0,0,30.6
2019-08-06 10:26:18.680,0.0593,-0.9852,-0.0876,0,0,30.6
2019-08-06 10:26:18.700,0.0317,-0.9969,-0.0797,0,0,30.6
2019-08-06 10:26:18.720,0.0317,-0.9813,-0.0757,0,0,30.6
2019-08-06 10:26:18.740,0.0317,-0.9969,-0.0558,0,0,30.6
2019-08-06 10:26:18.760,0.0475,-1.0009,-0.0637,0,0,30.6
2019-08-06 10:26:18.780,0.0356,-1.0126,-0.0677,19,0,30.6
2019-08-06 10:26:18.800,0.0475,-1.0244,-0.0797,19,0,30.6
2019-08-06 10:26:18.820,0.0396,-1.0244,-0.1115,19,0,30.6
2019-08-06 10:26:18.840,0.0435,-1.0205,-0.1075,19,0,30.6
2019-08-06 10:26:18.860,0.0317,-0.9969,-0.0956,19,0,30.6
2019-08-06 10:26:18.880,0.0277,-0.9891,-0.0916,0,0,30.6
2019-08-06 10:26:18.900,0.008,-0.9813,-0.1075,19,0,30.6
2019-08-06 10:26:18.920,0.0356,-0.9852,-0.1075,0,0,30.6
2019-08-06 10:26:18.940,0.0159,-0.9734,-0.1194,19,0,30.6
2019-08-06 10:26:18.960,0.0119,-0.9891,-0.1154,19,0,30.6
2019-08-06 10:26:18.980,-0.0394,-1.0009,-0.1234,0,0,30.6
2019-08-06 10:26:19.000,-0.0394,-0.9969,-0.1075,19,0,30.6
2019-08-06 10:26:19.020,-0.0473,-0.9969,-0.1154,0,0,30.6
2019-08-06 10:26:19.040,-0.0157,-0.993,-0.1115,19,0,30.6
2019-08-06 10:26:19.060,-0.0118,-1.0009,-0.0916,19,0,30.6
2019-08-06 10:26:19.080,-0.0197,-1.0048,-0.0956,19,0,30.6
2019-08-06 10:26:19.100,-0.0157,-1.0283,-0.0836,19,0,30.6
2019-08-06 10:26:19.120,-0.0276,-1.0479,-0.0836,19,0,30.6
2019-08-06 10:26:19.140,-0.0039,-1.0205,-0.0677,19,0,30.6
2019-08-06 10:26:19.160,-0.0236,-0.9969,-0.0558,19,0,30.6
2019-08-06 10:26:19.180,-0.0236,-0.993,-0.0439,19,0,30.6
2019-08-06 10:26:19.200,-0.0394,-1.0087,-0.0439,19,0,30.6
2019-08-06 10:26:19.220,-0.0276,-1.0205,-0.0399,19,0,30.6
2019-08-06 10:26:19.240,-0.0434,-1.0087,-0.02,19,0,30.6
2019-08-06 10:26:19.260,-0.0552,-0.9891,0.0078,19,0,30.6
2019-08-06 10:26:19.280,-0.0592,-1.0048,0.0198,38,0,30.6
2019-08-06 10:26:19.300,-0.0552,-0.9891,0.0158,38,0,30.6
2019-08-06 10:26:19.320,-0.0513,-1.0048,0.0039,38,0,30.6
2019-08-06 10:26:19.340,-0.0473,-1.0165,0.0039,38,0,30.6
2019-08-06 10:26:19.360,-0.0315,-0.9852,-0.016,38,0,30.6
2019-08-06 10:26:19.380,-0.0355,-0.9852,-0.012,38,0,30.6
2019-08-06 10:26:19.400,0.0001,-0.993,0.0158,38,0,30.6
2019-08-06 10:26:19.420,-0.0118,-0.993,0.0118,38,0,30.6
2019-08-06 10:26:19.440,-0.0157,-1.0165,0.0039,38,0,30.6
2019-08-06 10:26:19.460,-0.0276,-1.0126,0.0118,38,0,30.6
2019-08-06 10:26:19.480,-0.0434,-1.0165,-0.0081,38,0,30.6
2019-08-06 10:26:19.500,-0.0552,-1.0087,0.0118,38,0,30.6
2019-08-06 10:26:19.520,-0.0671,-0.993,-0.0041,38,0,30.6
2019-08-06 10:26:19.540,-0.0473,-0.9891,-0.0001,38,0,30.6
2019-08-06 10:26:19.560,-0.0118,-1.0048,-0.0001,38,0,30.6
2019-08-06 10:26:19.580,-0.0078,-0.9813,0.0078,38,0,30.6
2019-08-06 10:26:19.600,-0.0039,-1.0009,0.0078,57,0,30.6
2019-08-06 10:26:19.620,-0.0276,-1.0048,-0.0041,38,0,30.6
2019-08-06 10:26:19.640,-0.0592,-1.0205,-0.02,57,0,30.6
2019-08-06 10:26:19.660,-0.071,-1.0009,-0.0439,57,0,30.6
2019-08-06 10:26:19.680,-0.071,-1.0009,-0.027999999999999997,38,0,30.6
2019-08-06 10:26:19.700,-0.0592,-1.0048,-0.027999999999999997,57,0,30.6
2019-08-06 10:26:19.720,-0.0671,-1.0009,0.0039,57,0,30.6
2019-08-06 10:26:19.740,-0.0513,-1.0322,0.0078,57,0,30.6
2019-08-06 10:26:19.760,-0.071,-1.0361,0.0396,57,0,30.6
2019-08-06 10:26:19.780,-0.0592,-1.0401,0.0277,57,0,30.6
2019-08-06 10:26:19.800,-0.0592,-1.0165,0.0396,57,0,30.6
2019-08-06 10:26:19.820,-0.0592,-1.0165,0.0476,57,0,30.6
2019-08-06 10:26:19.840,-0.0473,-1.0205,0.0635,57,0,30.6
2019-08-06 10:26:19.860,-0.0315,-1.0009,0.0635,57,0,30.6
2019-08-06 10:26:19.880,-0.0513,-0.9813,0.0754,57,0,30.6
2019-08-06 10:26:19.900,-0.0592,-0.9773,0.0953,57,0,30.6
2019-08-06 10:26:19.920,-0.0552,-0.9813,0.0993,57,0,30.6
2019-08-06 10:26:19.940,-0.0434,-0.946,0.1112,57,0,30.6
2019-08-06 10:26:19.960,-0.0434,-0.9538,0.1391,57,0,30.6
2019-08-06 10:26:19.980,-0.0829,-0.9185,0.1271,38,0,30.6
2019-08-06 10:26:20.000,-0.1065,-0.8989,0.1192,57,0,30.6
2019-08-06 10:26:20.020,-0.1302,-1.0322,-0.012,38,0,30.6
2019-08-06 10:26:20.040,0.0001,-1.287,-0.1433,38,0,30.6
2019-08-06 10:26:20.060,0.2607,-1.4007,-0.1075,38,0,30.6
2019-08-06 10:26:20.080,0.2094,-1.287,-0.2864,38,0,30.6
2019-08-06 10:26:20.100,0.1028,-1.0989,-0.2546,19,0,30.6
2019-08-06 10:26:20.120,-0.1381,-0.9852,-0.2785,19,0,30.6
2019-08-06 10:26:20.140,-0.2724,-0.8441,-0.2626,19,0,30.6
2019-08-06 10:26:20.160,-0.2448,-0.7696,-0.2586,19,0,30.6
2019-08-06 10:26:20.180,-0.0947,-0.8205,-0.2507,19,0,30.6
2019-08-06 10:26:20.200,0.0593,-0.9342,-0.2188,38,0,30.6
2019-08-06 10:26:20.220,0.24100000000000002,-1.0361,-0.195,38,0,30.6
2019-08-06 10:26:20.240,0.3042,-1.044,-0.1512,38,0,30.6
2019-08-06 10:26:20.260,0.2449,-1.0048,-0.1194,38,0,30.6
2019-08-06 10:26:20.280,0.1778,-0.9852,-0.1154,38,0,30.6
2019-08-06 10:26:20.300,0.0672,-0.9852,-0.0916,38,0,30.6
2019-08-06 10:26:20.320,0.0356,-0.9695,-0.0876,19,0,30.6
2019-08-06 10:26:20.340,0.0277,-0.9303,-0.0717,38,0,30.6
2019-08-06 10:26:20.360,0.0751,-0.9499,-0.0956,19,0,30.6
2019-08-06 10:26:20.380,0.0791,-0.9734,-0.1154,19,0,30.6
2019-08-06 10:26:20.400,0.1107,-0.9342,-0.1075,19,0,30.6
2019-08-06 10:26:20.420,0.1146,-0.9342,-0.0836,19,0,30.6
2019-08-06 10:26:20.440,0.1146,-0.946,-0.0439,19,0,30.6
2019-08-06 10:26:20.460,0.0791,-0.9577,-0.024,19,0,30.6
2019-08-06 10:26:20.480,0.0475,-0.9617,-0.027999999999999997,0,0,30.6
2019-08-06 10:26:20.500,0.0593,-0.895,-0.024,19,0,30.6
2019-08-06 10:26:20.520,0.083,-0.8597,-0.0399,19,0,30.6
2019-08-06 10:26:20.540,0.1422,-0.8441,-0.024,19,0,30.6
2019-08-06 10:26:20.560,0.2015,-0.9029,-0.0439,19,0,30.6
2019-08-06 10:26:20.580,0.2252,-1.0048,-0.0757,19,0,30.6
2019-08-06 10:26:20.600,0.2291,-1.0675,-0.0598,19,0,30.6
2019-08-06 10:26:20.620,0.1659,-1.0832,-0.0518,19,0,30.6
2019-08-06 10:26:20.640,0.0988,-1.0205,0.0595,19,0,30.6
2019-08-06 10:26:20.660,0.1107,-0.9499,0.0913,19,0,30.6
2019-08-06 10:26:20.680,0.162,-1.1537,-0.0677,38,0,30.6
2019-08-06 10:26:20.700,-0.0078,-1.5497,0.0118,19,0,30.6
2019-08-06 10:26:20.720,-0.1026,-1.4203,-0.0956,19,0,30.6
2019-08-06 10:26:20.740,0.0238,-1.24,-0.2745,19,0,30.6
2019-08-06 10:26:20.760,0.0514,-1.1381,-0.2745,19,0,30.6
2019-08-06 10:26:20.780,0.1738,-0.9773,-0.2944,19,0,30.6
2019-08-06 10:26:20.800,0.1738,-0.8401,-0.3103,19,0,30.6
2019-08-06 10:26:20.820,0.1462,-0.7264,-0.3222,19,0,30.6
2019-08-06 10:26:20.840,0.0514,-0.7186,-0.2825,19,0,30.6
2019-08-06 10:26:20.860,-0.1026,-0.8205,-0.2188,19,0,30.6
2019-08-06 10:26:20.880,-0.1579,-0.9656,-0.195,19,0,30.6
2019-08-06 10:26:20.900,-0.1105,-0.993,-0.1711,19,0,30.6
2019-08-06 10:26:20.920,-0.071,-0.993,-0.1592,19,0,30.6
2019-08-06 10:26:20.940,-0.0789,-1.0165,-0.1115,19,0,30.6
2019-08-06 10:26:20.960,-0.1184,-1.0165,-0.1035,19,0,30.6
2019-08-06 10:26:20.980,-0.1302,-1.0322,-0.0876,19,0,30.6
2019-08-06 10:26:21.000,-0.1342,-1.0205,-0.0916,19,0,30.6
2019-08-06 10:26:21.020,-0.1105,-1.0087,-0.0916,19,0,30.6
2019-08-06 10:26:21.040,-0.1105,-0.9852,-0.0797,19,0,30.6
2019-08-06 10:26:21.060,-0.1026,-0.9695,-0.0518,19,0,30.6
2019-08-06 10:26:21.080,-0.1105,-0.9617,-0.0399,38,0,30.6
2019-08-06 10:26:21.100,-0.0829,-0.9734,-0.012,38,0,30.6
2019-08-06 10:26:21.120,-0.0631,-0.9891,0.0078,38,0,30.6
2019-08-06 10:26:21.140,-0.0552,-0.9617,0.0317,38,0,30.6
2019-08-06 10:26:21.160,-0.0592,-0.9264,0.0396,38,0,30.6
2019-08-06 10:26:21.180,-0.0394,-0.9107,0.0396,57,0,30.6
2019-08-06 10:26:21.200,-0.0631,-0.8833,0.0476,38,0,30.6
2019-08-06 10:26:21.220,-0.0947,-0.8676,0.0436,57,0,30.6
2019-08-06 10:26:21.240,-0.0829,-0.9303,-0.0081,57,0,30.6
2019-08-06 10:26:21.260,-0.0236,-1.0087,-0.016,57,0,30.6
2019-08-06 10:26:21.280,0.0119,-1.0597,-0.0399,57,0,30.6
2019-08-06 10:26:21.300,0.0435,-1.0322,-0.0359,38,0,30.6
2019-08-06 10:26:21.320,0.0554,-0.9891,0.1033,38,0,30.6
2019-08-06 10:26:21.340,-0.0394,-0.993,0.2027,38,0,30.6
2019-08-06 10:26:21.360,-0.1895,-1.0479,0.2106,38,0,30.6
2019-08-06 10:26:21.380,-0.2171,-1.2557,0.0198,38,0,30.6
2019-08-06 10:26:21.400,0.0514,-1.3458,0.0118,38,0,30.6
2019-08-06 10:26:21.420,0.2607,-1.2518,-0.0399,38,0,30.6
2019-08-06 10:26:21.440,0.1107,-1.2204,-0.2626,38,0,30.6
2019-08-06 10:26:21.460,0.0949,-1.0205,-0.1473,38,0,30.6
2019-08-06 10:26:21.480,-0.0829,-0.9813,-0.2268,38,0,30.6
2019-08-06 10:26:21.500,-0.1144,-0.9264,-0.2427,38,0,30.6
2019-08-06 10:26:21.520,-0.1658,-0.9891,-0.2626,38,0,30.6
2019-08-06 10:26:21.540,-0.0829,-0.9813,-0.1831,38,0,30.6
2019-08-06 10:26:21.560,0.0909,-1.0401,-0.0995,38,0,30.6
2019-08-06 10:26:21.580,0.1975,-1.1067,-0.0598,38,0,30.6
2019-08-06 10:26:21.600,0.2528,-1.0753,-0.027999999999999997,19,0,30.6
2019-08-06 10:26:21.620,0.2449,-0.9852,-0.0518,19,0,30.6
2019-08-06 10:26:21.640,0.1699,-0.8833,-0.0399,19,0,30.6
2019-08-06 10:26:21.660,0.1265,-0.8872,-0.0518,19,0,30.6
2019-08-06 10:26:21.680,0.0751,-0.8872,-0.0319,38,0,30.6
2019-08-06 10:26:21.700,0.0751,-0.8872,-0.0359,19,0,30.6
2019-08-06 10:26:21.720,0.1186,-0.8754,-0.0439,38,0,30.6
2019-08-06 10:26:21.740,0.1462,-0.9107,-0.0319,38,0,30.6
2019-08-06 10:26:21.760,0.1383,-0.9381,-0.0439,38,0,30.6
2019-08-06 10:26:21.780,0.1265,-0.946,-0.012,38,0,30.6
2019-08-06 10:26:21.800,0.1107,-0.9146,-0.027999999999999997,38,0,30.6
2019-08-06 10:26:21.820,0.0988,-0.9068,-0.012,38,0,30.6
2019-08-06 10:26:21.840,0.087,-0.8558,-0.0001,38,0,30.6
2019-08-06 10:26:21.860,0.0791,-0.8519,-0.0041,38,0,30.6
2019-08-06 10:26:21.880,0.1186,-0.895,-0.024,38,0,30.6
2019-08-06 10:26:21.900,0.1383,-0.9734,-0.0518,38,0,30.6
2019-08-06 10:26:21.920,0.1225,-1.0597,-0.0717,38,0,30.6
2019-08-06 10:26:21.940,0.1225,-1.1106,-0.0995,38,0,30.6
2019-08-06 10:26:21.960,0.1107,-1.0597,-0.0717,38,0,30.6
2019-08-06 10:26:21.980,0.1265,-0.9734,-0.0041,38,0,30.6
2019-08-06 10:26:22.000,0.2331,-0.9734,0.1073,38,0,30.6
2019-08-06 10:26:22.020,0.2805,-1.2165,0.0874,38,0,30.6
2019-08-06 10:26:22.040,0.158,-1.4203,0.0078,19,0,30.6
2019-08-06 10:26:22.060,-0.0118,-1.3694,-0.0518,19,0,30.6
2019-08-06 10:26:22.080,-0.1263,-1.2753,-0.1433,19,0,30.6
2019-08-06 10:26:22.100,0.0159,-1.1381,-0.2228,19,0,30.6
2019-08-06 10:26:22.120,0.1778,-0.993,-0.2149,19,0,30.6
2019-08-06 10:26:22.140,0.1896,-0.8245,-0.3262,19,0,30.6
2019-08-06 10:26:22.160,0.1304,-0.7343,-0.3381,19,0,30.6
2019-08-06 10:26:22.180,0.0317,-0.7421,-0.2864,19,0,30.6
2019-08-06 10:26:22.200,-0.0197,-0.848,-0.2308,19,0,30.6
2019-08-06 10:26:22.220,-0.0986,-1.0048,-0.1791,19,0,30.6
2019-08-06 10:26:22.240,-0.0671,-1.0557,-0.1473,38,0,30.6
2019-08-06 10:26:22.260,-0.0355,-1.0753,-0.1353,19,0,30.6
2019-08-06 10:26:22.280,-0.0947,-1.0753,-0.1115,38,0,30.6
2019-08-06 10:26:22.300,-0.146,-1.0832,-0.0995,19,0,30.6
2019-08-06 10:26:22.320,-0.1658,-1.0479,-0.0956,19,0,30.6
2019-08-06 10:26:22.340,-0.1223,-1.0009,-0.0916,19,0,30.6
2019-08-06 10:26:22.360,-0.075,-0.9695,-0.0518,19,0,30.6
2019-08-06 10:26:22.380,-0.0355,-0.946,-0.0319,19,0,30.6
2019-08-06 10:26:22.400,-0.0078,-0.9577,-0.0359,19,0,30.6
2019-08-06 10:26:22.420,-0.0118,-0.9695,-0.0319,19,0,30.6
2019-08-06 10:26:22.440,-0.0276,-0.9773,0.0078,38,0,30.6
2019-08-06 10:26:22.460,-0.0157,-0.9421,0.0476,38,0,30.6
2019-08-06 10:26:22.480,-0.0039,-0.9225,0.0436,38,0,30.6
2019-08-06 10:26:22.500,0.0159,-0.9225,0.0556,38,0,30.6
2019-08-06 10:26:22.520,0.0317,-0.9146,0.0476,38,0,30.6
2019-08-06 10:26:22.540,0.0238,-0.8872,0.0794,38,0,30.6
2019-08-06 10:26:22.560,-0.0039,-0.9225,0.0436,38,0,30.6
2019-08-06 10:26:22.580,0.0159,-0.7461,0.1987,38,0,30.6
2019-08-06 10:26:22.600,0.0198,-1.1655,0.0396,38,0,30.6
2019-08-06 10:26:22.620,0.0435,-0.9538,0.1351,38,0,30.6
2019-08-06 10:26:22.640,0.0514,-1.0165,-0.0001,19,0,30.6
2019-08-06 10:26:22.660,0.1067,-1.2204,0.0953,19,0,30.6
2019-08-06 10:26:22.680,0.1422,-1.1773,0.1271,19,0,30.6
2019-08-06 10:26:22.700,-0.0513,-1.8006,0.0317,0,0,30.6
2019-08-06 10:26:22.720,-0.379,-0.358,0.4174,0,0,30.6
2019-08-06 10:26:22.740,-0.3988,-3.6862,-0.7159,19,0,30.6
2019-08-06 10:26:22.760,0.3042,-1.1851,-0.4058,19,0,30.6
2019-08-06 10:26:22.780,0.1975,-1.3733,-0.2188,0,0,30.6
2019-08-06 10:26:22.800,0.1659,-1.1694,-0.0717,0,0,30.6
2019-08-06 10:26:22.820,-0.2408,-0.7931,-0.3103,0,0,30.6
2019-08-06 10:26:22.840,-0.1697,-0.6559,0.2464,0,0,30.6
2019-08-06 10:26:22.860,-0.146,-1.044,-0.358,0,0,30.6
2019-08-06 10:26:22.880,-0.0078,-1.0401,-0.1632,0,0,30.6
2019-08-06 10:26:22.900,0.2094,-0.993,-0.2308,0,0,30.6
2019-08-06 10:26:22.920,0.3081,-0.6951,-0.1831,0,0,30.6
2019-08-06 10:26:22.940,0.3002,-0.8872,-0.1115,0,0,30.6
2019-08-06 10:26:22.960,0.3476,-1.0949,-0.2546,0,0,30.6
2019-08-06 10:26:22.980,0.3081,-1.0009,-0.2228,0,0,30.6
2019-08-06 10:26:23.000,0.2133,-0.9185,-0.2188,0,0,30.6
2019-08-06 10:26:23.020,0.0435,-0.8284,-0.2347,0,0,30.6
2019-08-06 10:26:23.040,0.0396,-0.8519,-0.1711,0,0,30.6
2019-08-06 10:26:23.060,0.1659,-0.9029,-0.1791,0,0,30.6
2019-08-06 10:26:23.080,0.0238,-0.9225,-0.1353,0,0,30.6
